Age,Job,Credit amount,Duration,Risk,Installment rate,Repayment_Strain,High_Risk_Demographic,Liquidity_Score,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_nan,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_nan,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
-0.38372410260827056,2,0.4202044665748405,-1.1286046042970044,good,-0.44419172686581526,-0.9094348840766441,0,-1.4867992814214799,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-0.07659739970426017,0,-0.3689609909363239,0.11332618447549,bad,1.3045945993775518,0.9227839066951241,0,-0.8431632288580687,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.2133347524925833,2,1.0811616557521722,-0.14540939651877968,good,-0.44419172686581526,-0.35686096305023773,0,-0.1995271762946575,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.6908508055122808,2,-0.6902818520725731,-0.7146276747061729,good,-1.3185848899874988,-1.011224816897298,0,-0.1995271762946575,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.07659739970426017,3,-0.16020023223463234,1.2517627408502765,good,-1.3185848899874988,-0.45865089587089153,0,-0.1995271762946575,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.29195464378055225,2,0.7685539779007465,-1.3873401852912741,good,-1.3185848899874988,-1.2002632635642263,0,0.44410887626875367,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1.4590361148157915,1,1.3237082271909348,-0.09366228031992574,bad,0.4302014362558683,0.18117153900178942,0,1.0877449288321648,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-1.6122309142243119,0,-0.9881304643599098,-1.0251103718992967,bad,1.3045945993775518,-0.35686096305023773,0,-1.4867992814214799,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
-0.6294254649314788,2,0.6533265744606306,-0.8181219071038809,bad,-1.3185848899874988,-1.0403076548460561,0,-0.8431632288580687,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.3976107742349895,2,-0.32521725444516875,0.9930271598560069,good,-0.44419172686581526,0.2829614718224432,0,-0.8431632288580687,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.8137014866738851,0,-0.535400573683158,-0.14540939651877968,good,1.3045945993775518,0.6319555272075419,0,0.44410887626875367,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.3533799843613543,0,-1.2011589046704945,-1.439087301490128,good,-1.3185848899874988,-1.2148046825386054,0,1.731380981395576,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.752276146093083,2,-1.5541317377393682,-0.8698690233027347,good,-1.3185848899874988,-1.0548490738204352,0,0.44410887626875367,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1.5204614553965936,2,0.7264106220129264,0.8377858112594451,good,0.4302014362558683,0.9664081636182615,0,1.731380981395576,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.04625328145734397,1,-1.152080566168223,0.6307973464640294,good,1.3045945993775518,1.5044406656702887,0,-0.1995271762946575,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-1.7350815953859162,1,0.46430384320007007,-0.9733632557004427,good,-0.44419172686581526,-0.8221863702303693,1,1.0877449288321648,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0.5376560061037605,1,-1.4504626386566712,-0.09366228031992574,good,1.3045945993775518,0.6901212031050583,0,-0.1995271762946575,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9062080495885729,1,-0.3449552818862997,-1.439087301490128,good,-0.44419172686581526,-1.0839319117691935,0,3.018653086522398,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
-0.3222987620274685,2,0.71787525879514,-0.14540939651877968,bad,-0.44419172686581526,-0.35686096305023773,0,-0.8431632288580687,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4148053249421564,2,-0.4445345194271407,-1.6978228824843977,good,1.3045945993775518,-1.1130147497179517,0,-1.4867992814214799,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.4148053249421564,3,-1.2228529528490348,-0.3006507451153415,good,-1.3185848899874988,-0.894893465102265,0,0.44410887626875367,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
-0.07659739970426017,2,0.11577651180712681,0.00983195207778213,bad,-0.44419172686581526,-0.2696124492039631,0,1.0877449288321648,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.23052930319975018,2,1.5916830682160192,-1.542581533887836,good,1.3045945993775518,-0.9385177220254023,0,-0.8431632288580687,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5990813466845626,1,0.9220126957538639,1.5104983218445462,bad,1.3045945993775518,2.4932571559280685,0,-0.8431632288580687,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.4893802330627077,1,-0.22706057744062555,0.00983195207778213,good,-0.44419172686581526,-0.2696124492039631,1,0.44410887626875367,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.1519094119117812,3,-1.6949652308328431,0.00983195207778213,good,-1.3185848899874988,-0.8076449512559902,0,1.731380981395576,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0.1691039626189481,1,-0.8042645150434286,1.5622454380434003,good,1.3045945993775518,2.551422831825585,0,1.0877449288321648,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-1.6736562548051142,2,-1.5395504922423164,-0.5593863261096111,good,1.3045945993775518,0.1666301200274103,0,-0.1995271762946575,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.3533799843613543,1,-1.2609064471949991,0.11332618447549,good,1.3045945993775518,0.9227839066951241,0,1.0877449288321648,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.967633390169375,2,-1.2914914987254003,0.889532927458299,good,-0.44419172686581526,0.22479579592492674,0,1.731380981395576,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
-1.4893802330627077,1,-0.12534749909533802,-1.3355930690924203,good,1.3045945993775518,-0.7058550184353365,1,-0.1995271762946575,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.5680001243506767,0,1.4896143497366572,0.7342915788617372,bad,0.4302014362558683,0.8791596497719868,0,-0.8431632288580687,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.5065747837698746,1,-0.6141748633806446,-1.1286046042970044,good,0.4302014362558683,-0.6913135994609574,0,-0.1995271762946575,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.29195464378055225,1,0.7578847738785136,-1.2838459528935662,good,0.4302014362558683,-0.8221863702303693,0,1.0877449288321648,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.04625328145734397,2,-0.8823275244727663,0.6825444626628833,good,0.4302014362558683,0.8355353928488495,0,-1.4867992814214799,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.6433121365581977,0,0.22193509182834473,1.2000156246514226,bad,-1.3185848899874988,-0.4731923148452707,0,-0.8431632288580687,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.4590361148157915,1,0.8916054642905,1.0447742760548608,bad,-0.44419172686581526,0.3120443097712014,0,-0.8431632288580687,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.47623066552295845,1,1.3896794720617418,0.11332618447549,bad,1.3045945993775518,0.9227839066951241,0,1.0877449288321648,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.4590361148157915,1,-0.987419184091761,0.11332618447549,good,1.3045945993775518,0.9227839066951241,0,-1.4867992814214799,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.19944808086586432,1,1.2164827267674936,0.5273031140663215,bad,-0.44419172686581526,0.02121593028361917,0,-0.8431632288580687,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.8447827090077709,0,0.9680680931165029,-0.3006507451153415,bad,0.4302014362558683,0.006674511309240059,0,-0.1995271762946575,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.1691039626189481,0,0.9710910342561355,0.21682041687319786,bad,1.3045945993775518,1.039115258490157,0,0.44410887626875367,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.26087342144666636,0,0.17392367372829642,1.0447742760548608,bad,-1.3185848899874988,-0.516816571768408,0,0.44410887626875367,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.38372410260827056,2,1.4247100252680733,1.3552569732479844,good,-1.3185848899874988,-0.4295680579221333,0,-0.1995271762946575,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.9979775084162913,2,0.4310514906641107,1.5104983218445462,bad,1.3045945993775518,2.4932571559280685,0,-1.4867992814214799,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.5204614553965936,0,1.1531787829022446,1.4070040894468385,bad,0.4302014362558683,1.4462749897727722,0,-0.8431632288580687,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.7350815953859162,2,1.2913449749901615,-0.8181219071038809,good,-1.3185848899874988,-1.0403076548460561,1,0.44410887626875367,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.1208281895778953,2,-0.6392474928328921,0.9930271598560069,good,1.3045945993775518,1.9116003969529038,0,1.0877449288321648,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0.10767862203814604,0,-1.630594366565371,0.16507330067434395,bad,-1.3185848899874988,-0.7640206943328529,0,-0.8431632288580687,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.6122309142243119,2,0.7520167116662855,1.6139925542422542,bad,-1.3185848899874988,-0.35686096305023773,1,3.018653086522398,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
-1.4279548924819057,1,0.17641315466681745,-0.9216161395015887,good,-0.44419172686581526,-0.7931035322816111,1,-0.1995271762946575,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.2133347524925833,3,-0.23008351858025822,1.769233902838816,good,0.4302014362558683,1.7516447882347337,0,1.0877449288321648,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.4451494431890726,0,-0.4016798832711716,-0.9216161395015887,good,0.4302014362558683,-0.516816571768408,0,-0.1995271762946575,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.26087342144666636,2,0.6318103463491275,-1.1286046042970044,good,-0.44419172686581526,-0.9094348840766441,0,0.44410887626875367,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-1.3051042113203015,1,-1.607477757850533,-0.4558920937119033,good,0.4302014362558683,-0.12419825946017196,0,1.0877449288321648,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.3976107742349895,2,-0.6540065583969811,0.7342915788617372,bad,0.4302014362558683,0.8791596497719868,0,-0.8431632288580687,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.3533799843613543,1,-0.1776265988042795,0.16507330067434395,bad,-0.44419172686581526,-0.1823639353576884,0,-0.8431632288580687,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.7833573684269688,1,1.0441750818084312,1.2517627408502765,good,1.3045945993775518,2.202428776440486,0,1.0877449288321648,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.029058730750177,0,-0.10934369306198859,1.4070040894468385,bad,-0.44419172686581526,0.515624175412509,0,0.44410887626875367,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.5990813466845626,1,-0.5688307462861546,-0.7663747909050269,good,-1.3185848899874988,-1.025766235871677,0,-0.1995271762946575,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.7047374771389998,2,-1.301271602412447,0.9930271598560069,bad,-0.44419172686581526,0.2829614718224432,0,-0.8431632288580687,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.8137014866738851,0,-0.312236389551452,0.6307973464640294,bad,-0.44419172686581526,0.07938160618113563,0,-0.8431632288580687,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.8137014866738851,1,0.8574640114193546,-0.8181219071038809,good,1.3045945993775518,-0.12419825946017196,0,0.44410887626875367,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
-1.6736562548051142,3,-1.031162920582916,-1.0251103718992967,good,-0.44419172686581526,-0.8512692081791275,0,-0.8431632288580687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2436788707394995,1,-0.36433766919335625,0.00983195207778213,good,0.4302014362558683,0.2684200528480641,0,-0.8431632288580687,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
